**** All Elevator Calls (time,src,dest,state,elev dt) stage 6 ****
Elevator call,197.44243298068636,-3,38,2,1
Elevator call,202.63061730226673,0,42,2,1
Elevator call,203.2352417416962,-4,25,2,1
Elevator call,209.35081553255895,13,-1,3,1, Done, dt, 1963.649184467441
Elevator call,209.97850155767696,-1,29,3,1, Done, dt, 2274.021498442323
Elevator call,210.90630526255882,12,0,1,1
Elevator call,211.32931870336074,0,29,3,1, Done, dt, 2272.6706812966395
Elevator call,217.22290993535717,-4,11,3,1, Done, dt, 587.7770900646428
Elevator call,218.07434462591186,26,44,2,1
Elevator call,219.81598778407965,-4,5,3,1, Done, dt, 282.18401221592035
Elevator call,220.76873550670848,31,-1,3,1, Done, dt, 1952.2312644932915
Elevator call,224.31198381778677,-2,-3,3,1, Done, dt, 148.68801618221323
Elevator call,231.56651879541005,22,33,3,1, Done, dt, 2606.43348120459
Elevator call,238.4981901010815,0,-1,3,1, Done, dt, 748.5018098989185
Elevator call,249.14578168308412,0,39,3,1, Done, dt, 1077.8542183169159
Elevator call,249.47153929844012,-2,0,3,1, Done, dt, 220.52846070155988
Elevator call,254.50344330296275,-1,10,3,1, Done, dt, 298.49655669703725
Elevator call,255.11453151297678,-2,2,3,1, Done, dt, 3137.885468487023
Elevator call,257.29849213037915,-1,-4,3,1, Done, dt, 226.70150786962085
Elevator call,260.38349181826743,-4,31,3,1, Done, dt, 1824.6165081817326
Elevator call,266.894697015759,47,-2,3,1, Done, dt, 253.105302984241
Elevator call,270.3465008526289,-1,-2,3,1, Done, dt, 249.65349914737112
Elevator call,272.4308393782785,-4,46,2,1
Elevator call,278.80736100021363,-2,47,3,1, Done, dt, 1159.1926389997864
Elevator call,285.4590041763097,-1,49,3,1, Done, dt, 844.5409958236903
Elevator call,299.06238686043775,-4,31,3,1, Done, dt, 1785.9376131395622
Elevator call,303.5884504315734,-1,24,3,1, Done, dt, 1328.4115495684266
Elevator call,305.1612056606798,-4,11,3,1, Done, dt, 499.8387943393202
Elevator call,307.17728820035336,-1,22,3,1, Done, dt, 3291.8227117996466
Elevator call,310.1052389352092,20,-1,3,1, Done, dt, 676.8947610647908
Elevator call,310.2471597613528,-3,41,3,1, Done, dt, 103.7528402386472
Elevator call,310.43660083151826,12,-2,1,1
Elevator call,310.65895693179937,0,-2,3,1, Done, dt, 209.34104306820063
Elevator call,314.465693673799,-4,-2,3,1, Done, dt, 205.53430632620098
Elevator call,318.63880157220933,-2,4,3,1, Done, dt, 1964.3611984277907
Elevator call,326.58639638472255,-3,0,3,1, Done, dt, 143.41360361527745
Elevator call,334.8964002994919,-2,3,3,1, Done, dt, 1208.103599700508
Elevator call,338.34551095760867,-4,19,2,1
Elevator call,346.0955137209953,-4,35,2,1
Elevator call,361.645498123866,-3,17,3,1, Done, dt, 1414.354501876134
Elevator call,363.8472274622245,-2,-1,3,1, Done, dt, 623.1527725377755
Elevator call,381.31971563530055,-3,41,3,1, Done, dt, 2125.680284364699
Elevator call,388.51503029731634,-1,40,3,1, Done, dt, 813.4849697026837
Elevator call,394.25877451521023,0,-3,3,1, Done, dt, 266.74122548478977
Elevator call,394.9568870028586,-4,0,3,1, Done, dt, 141.0431129971414
Elevator call,396.01053237831434,-3,11,3,1, Done, dt, 408.98946762168566
Elevator call,396.1162807679582,0,44,3,1, Done, dt, 717.8837192320418
Elevator call,397.828560875153,4,19,2,1
Elevator call,398.52040573961403,-1,4,3,1, Done, dt, 1884.479594260386
Elevator call,399.94909007969295,0,35,2,1
Elevator call,400.2358983059046,-2,41,3,1, Done, dt, 2106.764101694095
Elevator call,403.08087087207764,-2,10,3,1, Done, dt, 149.91912912792236
Elevator call,420.90267429546566,-1,24,3,1, Done, dt, 1211.0973257045343
Elevator call,424.97730311249506,35,0,1,1
Elevator call,431.638137321645,-2,1,3,1, Done, dt, 408.361862678355
Elevator call,438.369875408335,-1,-2,3,1, Done, dt, 81.63012459166498
Elevator call,440.91040561273644,-3,0,3,1, Done, dt, 577.0895943872636
Elevator call,442.48024316783403,19,29,1,1
Elevator call,445.22554369489694,0,5,3,1, Done, dt, 56.77445630510306
Elevator call,447.82100185917807,39,11,3,1, Done, dt, 1699.178998140822
Elevator call,448.37219431241874,-4,35,2,1
Elevator call,448.5527280150875,-3,0,3,1, Done, dt, 569.4472719849125
Elevator call,449.6414067161206,-2,10,3,1, Done, dt, 103.35859328387937
Elevator call,458.57493472839155,0,26,3,1, Done, dt, 2552.425065271608
Elevator call,464.05052587172395,-4,33,3,1, Done, dt, 2373.949474128276
Elevator call,467.1243025576689,-4,20,3,1, Done, dt, 250.8756974423311
Elevator call,471.18462320429603,-4,9,3,1, Done, dt, 498.81537679570397
Elevator call,473.82402016162405,-3,-4,3,1, Done, dt, 205.17597983837595
Elevator call,486.18831609784525,5,41,3,1, Done, dt, 2020.8116839021548
Elevator call,494.2575701969208,-2,-4,3,1, Done, dt, 184.74242980307918
Elevator call,499.06404009518997,-4,-2,3,1, Done, dt, 249.93595990481003
Elevator call,505.42918834826446,-2,15,3,1, Done, dt, 2118.5708116517353
Elevator call,505.5712470512408,0,8,3,1, Done, dt, 2606.428752948759
Elevator call,507.896243493429,0,11,3,1, Done, dt, 297.103756506571
Elevator call,508.3883648726937,-2,34,3,1, Done, dt, 2757.6116351273063
Elevator call,508.4388147995692,-2,0,3,1, Done, dt, 27.561185200430828
Elevator call,510.15095690679004,-2,19,2,1
Elevator call,512.7410981451851,0,41,3,1, Done, dt, 1994.258901854815
Elevator call,513.3688940199656,-2,25,2,1
Elevator call,524.1069739806394,0,17,3,1, Done, dt, 1251.8930260193606
Elevator call,530.1742255496574,0,6,3,1, Done, dt, 851.8257744503426
Elevator call,530.5850250585272,0,44,3,1, Done, dt, 583.4149749414728
Elevator call,530.7421165835376,0,-3,3,1, Done, dt, 130.2578834164624
Elevator call,531.7404459344334,-4,0,3,1, Done, dt, 486.2595540655666
Elevator call,537.0715274709094,10,47,3,1, Done, dt, 900.9284725290906
Elevator call,543.7683458853232,-2,29,3,1, Done, dt, 1940.2316541146768
Elevator call,554.6943397633177,-2,13,3,1, Done, dt, 1457.3056602366823
Elevator call,556.8993874391524,0,14,3,1, Done, dt, 1119.1006125608476
Elevator call,557.5557041789998,0,16,3,1, Done, dt, 2344.444295821
Elevator call,559.8911163663106,-1,19,2,1
Elevator call,562.5015578609957,0,50,3,1, Done, dt, 60.49844213900428
Elevator call,570.72332239395,0,34,3,1, Done, dt, 2695.27667760605
Elevator call,573.8367444751809,0,-4,3,1, Done, dt, 105.16325552481908
Elevator call,574.4289443621799,0,41,3,1, Done, dt, 1932.57105563782
Elevator call,579.4289603377472,0,-4,3,1, Done, dt, 99.57103966225282
Elevator call,579.4300589184306,-2,-4,3,1, Done, dt, 181.56994108156937
Elevator call,582.4748234204005,0,7,2,1
Elevator call,584.3936094971903,0,44,3,1, Done, dt, 529.6063905028097
Elevator call,587.5065401456161,0,50,2,1
Elevator call,589.3301865038677,-1,1,3,1, Done, dt, 1104.6698134961323
Elevator call,590.6208993932232,-2,4,3,1, Done, dt, 1692.3791006067768
Elevator call,591.0975410397571,25,-3,1,1
Elevator call,591.5126537716858,-2,29,3,1, Done, dt, 1892.4873462283142
Elevator call,591.6646715252255,27,-4,3,1, Done, dt, 2933.3353284747745
Elevator call,593.1685913886549,-4,24,3,1, Done, dt, 1038.831408611345
Elevator call,615.2556147628397,1,-1,3,1, Done, dt, 371.74438523716026
Elevator call,620.2579900542485,19,28,1,1
Elevator call,620.952509806021,-4,0,3,1, Done, dt, 397.047490193979
Elevator call,623.0223448856957,-3,-2,3,1, Done, dt, 125.9776551143043
Elevator call,623.5552751023249,0,-1,3,1, Done, dt, 443.4447248976751
Elevator call,623.6992665911678,0,20,2,1
Elevator call,626.5389500501055,0,38,2,1
Elevator call,627.5033706858799,-4,11,3,1, Done, dt, 177.49662931412013
Elevator call,635.7897844410584,8,32,2,1
Elevator call,645.5114707776538,0,11,3,1, Done, dt, 627.4885292223462
Elevator call,647.6019128697508,-3,39,3,1, Done, dt, 679.3980871302492
Elevator call,648.3122718675629,0,50,2,1
Elevator call,667.5999958141826,-3,-4,3,1, Done, dt, 93.40000418581735
Elevator call,675.5144664954673,0,-1,3,1, Done, dt, 391.48553350453267
Elevator call,679.5895248054915,-3,46,2,1
Elevator call,680.0181347335647,0,23,3,1, Done, dt, 1352.9818652664353
Elevator call,680.2298063486398,-4,23,3,1, Done, dt, 1352.7701936513602
Elevator call,688.1143086691975,42,5,1,1
Elevator call,689.1432791543316,-3,8,3,1, Done, dt, 2422.8567208456684
Elevator call,695.0796471237577,20,-1,3,1, Done, dt, 291.9203528762423
Elevator call,695.4237523147347,2,-3,2,1
Elevator call,696.489335397915,-1,20,2,1
Elevator call,703.881682733766,0,10,3,1, Done, dt, 2509.118317266234
Elevator call,705.1407577731113,0,5,3,1, Done, dt, 1251.8592422268887
Elevator call,705.5274932543261,50,0,3,1, Done, dt, 312.47250674567385
Elevator call,708.981552127932,0,29,3,1, Done, dt, 1775.018447872068
Elevator call,717.1956642927394,37,-1,3,1, Done, dt, 2626.8043357072606
Elevator call,717.7965298809615,-4,30,2,1
Elevator call,727.6758894316686,-2,0,3,1, Done, dt, 290.32411056833143
Elevator call,728.499323661546,-1,38,2,1
Elevator call,733.0505280207608,0,23,3,1, Done, dt, 1299.9494719792392
Elevator call,741.8722441091284,-1,14,3,1, Done, dt, 934.1277558908716
Elevator call,744.975962002575,15,2,3,1, Done, dt, 2648.024037997425
Elevator call,749.8657280601287,-4,0,3,1, Done, dt, 268.13427193987127
Elevator call,758.4490750208467,-1,0,3,1, Done, dt, 259.55092497915325
Elevator call,762.2945288266701,-3,43,3,1, Done, dt, 1971.70547117333
Elevator call,765.1796993620308,-3,2,3,1, Done, dt, 2627.820300637969
Elevator call,768.9310981605672,11,48,2,1
Elevator call,775.7804832433483,-2,37,3,1, Done, dt, 1880.2195167566517
Elevator call,777.0797168382923,26,41,2,1
Elevator call,781.7375130869042,0,7,2,1
Elevator call,787.8154398680457,-2,11,3,1, Done, dt, 485.1845601319543
Elevator call,789.2940003734968,0,37,3,1, Done, dt, 1866.7059996265032
Elevator call,790.84999807964,-3,0,3,1, Done, dt, 723.15000192036
Elevator call,793.7757239212833,-3,-2,3,1, Done, dt, 1065.2242760787167
Elevator call,799.8678032751129,-3,3,3,1, Done, dt, 743.1321967248871
Elevator call,809.0059078799528,-2,0,3,1, Done, dt, 208.99409212004718
Elevator call,818.5716721258577,-4,7,2,1
Elevator call,819.0973959909869,14,44,2,1
Elevator call,822.1388045776276,-2,10,3,1, Done, dt, 128.86119542237236
Elevator call,827.0483922867262,1,-1,3,1, Done, dt, 159.9516077132738
Elevator call,833.2953788491847,20,0,1,1
Elevator call,833.6807039214751,0,46,2,1
Elevator call,836.3100863645074,0,50,2,1
Elevator call,840.9085198183803,1,50,2,1
Elevator call,849.1185427699573,-3,-1,3,1, Done, dt, 706.8814572300427
Elevator call,851.8260477246714,-3,35,2,1
Elevator call,854.1199582715301,-3,27,3,1, Done, dt, 2230.88004172847
Elevator call,858.5727486699326,33,0,3,1, Done, dt, 2189.4272513300675
Elevator call,859.4091706403293,-4,11,3,1, Done, dt, 413.5908293596707
Elevator call,863.6615831859367,-3,-4,3,1, Done, dt, 664.3384168140633
Elevator call,865.092482993349,-1,17,3,1, Done, dt, 910.907517006651
Elevator call,869.6484007605196,38,43,1,1
Elevator call,871.0751116159759,-2,48,2,1
Elevator call,871.1514322455221,4,0,3,1, Done, dt, 1444.848567754478
Elevator call,881.7224099153852,-2,0,3,1, Done, dt, 136.27759008461476
Elevator call,891.7829186868805,-4,0,3,1, Done, dt, 126.21708131311948
Elevator call,902.6902755398198,-1,29,3,1, Done, dt, 1581.3097244601802
Elevator call,905.7125010362058,0,46,2,1
Elevator call,909.644810683128,0,8,3,1, Done, dt, 2202.355189316872
Elevator call,917.921440920651,39,-2,3,1, Done, dt, 483.078559079349
Elevator call,920.9559777501229,-4,-2,3,1, Done, dt, 82.04402224987712
Elevator call,921.3280124845719,-1,7,2,1
Elevator call,933.7495734890487,-4,10,3,1, Done, dt, 2279.2504265109515
Elevator call,943.209730896117,3,-2,3,1, Done, dt, 915.790269103883
Elevator call,946.595026362445,23,0,3,1, Done, dt, 1110.404973637555
Elevator call,946.775779901455,-3,-1,3,1, Done, dt, 609.224220098545
Elevator call,948.3431624386573,0,-4,3,1, Done, dt, 105.65683756134274
Elevator call,949.8446878410363,0,48,2,1
Elevator call,958.3487960758603,9,0,3,1, Done, dt, 59.651203924139736
Elevator call,959.3376168171872,-1,26,3,1, Done, dt, 2051.662383182813
Elevator call,971.0406469714588,-1,-2,3,1, Done, dt, 31.95935302854116
Elevator call,975.3682526243218,45,-2,1,1
Elevator call,977.7982491609354,0,-3,3,1, Done, dt, 523.2017508390646
Elevator call,979.9614792953987,0,26,3,1, Done, dt, 2031.0385207046013
Elevator call,986.5198212785085,-3,6,3,1, Done, dt, 1450.4801787214915
Elevator call,991.424273898488,-2,49,3,1, Done, dt, 138.57572610151203
Elevator call,998.2390349216074,36,-1,1,1
Elevator call,1006.7890618724637,0,30,2,1
Elevator call,1009.2854376425349,2,0,2,1
Elevator call,1010.5360886839251,0,-1,3,1, Done, dt, 56.46391131607493
Elevator call,1014.2904299637148,-2,48,2,1
Elevator call,1021.3167674412655,-2,12,2,1
Elevator call,1026.1747664955665,-3,32,3,1, Done, dt, 1826.8252335044335
Elevator call,1042.4397899228302,-4,47,3,1, Done, dt, 395.5602100771698
Elevator call,1043.9427861328584,0,40,3,1, Done, dt, 709.0572138671416
Elevator call,1046.279460172499,-1,-3,3,1, Done, dt, 454.72053982750094
Elevator call,1049.1955408847932,-2,16,3,1, Done, dt, 1852.8044591152068
Elevator call,1049.6119921371421,-2,29,3,1, Done, dt, 1434.3880078628579
Elevator call,1050.1478225185908,-3,16,3,1, Done, dt, 1851.8521774814092
Elevator call,1054.9200570972548,-1,22,3,1, Done, dt, 2544.079942902745
Elevator call,1058.3425382177916,-2,3,3,1, Done, dt, 484.65746178220843
Elevator call,1061.3497891856125,0,13,3,1, Done, dt, 950.6502108143875
Elevator call,1064.797344500654,-3,49,3,1, Done, dt, 668.2026554993461
Elevator call,1065.2913198413887,0,32,3,1, Done, dt, 1787.7086801586113
Elevator call,1068.1600143289822,-2,21,2,1
Elevator call,1072.0940435257985,-2,50,2,1
Elevator call,1080.5822907925076,44,2,3,1, Done, dt, 2312.4177092074924
Elevator call,1084.5279393525989,-2,32,3,1, Done, dt, 1768.4720606474011
Elevator call,1086.0395030747954,-2,-4,3,1, Done, dt, 394.96049692520455
Elevator call,1086.9564736719517,-3,-4,3,1, Done, dt, 441.0435263280483
Elevator call,1095.2640286436385,0,22,3,1, Done, dt, 2503.7359713563615
Elevator call,1095.6459199869669,-1,0,3,1, Done, dt, 418.3540800130331
Elevator call,1097.8440098951423,37,-3,3,1, Done, dt, 1602.1559901048577
Elevator call,1099.301027638211,41,8,3,1, Done, dt, 2012.698972361789
Elevator call,1106.7398148506138,0,20,2,1
Elevator call,1107.5208855979677,28,-4,1,1
Elevator call,1107.8036810594135,35,-1,1,1
Elevator call,1116.1994706847267,49,-1,3,1, Done, dt, 50.80052931527325
Elevator call,1117.3441932989656,11,0,3,1, Done, dt, 396.6558067010344
Elevator call,1119.2896516583055,0,24,3,1, Done, dt, 512.7103483416945
Elevator call,1127.897552699288,-4,43,3,1, Done, dt, 1606.102447300712
Elevator call,1129.1480142844896,0,23,3,1, Done, dt, 903.8519857155104
Elevator call,1131.3792177263645,-1,-2,3,1, Done, dt, 269.62078227363554
Elevator call,1132.967464269452,30,36,1,1
Elevator call,1134.4293967139304,-2,21,2,1
Elevator call,1140.7672112891369,-1,31,3,1, Done, dt, 944.2327887108631
Elevator call,1146.0585977518958,43,-2,3,1, Done, dt, 1643.9414022481042
Elevator call,1147.245185912589,-2,27,3,1, Done, dt, 1937.754814087411
Elevator call,1147.5406805176676,-4,16,3,1, Done, dt, 1754.4593194823324
Elevator call,1152.774368572573,14,-1,3,1, Done, dt, 735.2256314274271
Elevator call,1157.4055290464557,-4,23,3,1, Done, dt, 875.5944709535443
Elevator call,1160.2222513229156,18,43,3,1, Done, dt, 1573.7777486770844
Elevator call,1161.1285201292303,0,-1,3,1, Done, dt, 394.8714798707697
Elevator call,1162.9248958580868,-2,-3,3,1, Done, dt, 338.07510414191324
Elevator call,1164.6755917731602,-3,32,3,1, Done, dt, 1688.3244082268398
Elevator call,1170.9029971088776,-1,40,3,1, Done, dt, 582.0970028911224
Elevator call,1171.911688693261,-4,24,3,1, Done, dt, 460.0883113067389
Elevator call,1176.0994115135807,0,6,3,1, Done, dt, 1260.9005884864193
Elevator call,1179.6101221380727,24,0,3,1, Done, dt, 618.3898778619273
Elevator call,1180.056382447366,0,18,3,1, Done, dt, 1084.943617552634
Elevator call,1180.9774709266485,0,-1,3,1, Done, dt, 375.0225290733515
Elevator call,1181.1434898085204,-1,25,2,1
Elevator call,1182.4856407422205,-3,6,3,1, Done, dt, 1254.5143592577795
Elevator call,1185.0049294066503,38,-3,1,1
Elevator call,1185.6615591516652,-2,4,3,1, Done, dt, 1097.3384408483348
Elevator call,1186.7659141651516,-2,33,3,1, Done, dt, 1651.2340858348484
Elevator call,1194.4816918484162,37,21,2,1
Elevator call,1195.255320106989,9,-3,3,1, Done, dt, 648.7446798930109
Elevator call,1199.2902976507971,29,41,3,1, Done, dt, 1307.7097023492029
Elevator call,1201.1040445040928,20,41,1,1
Elevator call,1204.7895686927575,-1,42,2,1
Elevator call,1205.2364000393331,-4,-3,3,1, Done, dt, 295.76359996066685
Elevator call,1208.3813664585552,0,-3,3,1, Done, dt, 635.6186335414448
Elevator call,1212.0655368067005,0,-2,3,1, Done, dt, 646.9344631932995
Elevator call,1218.8805270458822,45,34,1,1
Elevator call,1219.1610419528652,18,49,3,1, Done, dt, 1133.8389580471348
Elevator call,1219.9231943499599,0,11,3,1, Done, dt, 927.0768056500401
Elevator call,1227.3451263913057,27,-1,3,1, Done, dt, 2116.6548736086943
Elevator call,1227.8519734753409,14,-2,3,1, Done, dt, 631.1480265246591
Elevator call,1229.5740033141115,-2,0,3,1, Done, dt, 284.42599668588855
Elevator call,1229.879203417947,0,7,2,1
Elevator call,1230.646348542733,0,-3,3,1, Done, dt, 613.353651457267
Elevator call,1235.0174537728853,-4,9,3,1, Done, dt, 355.98254622711465
Elevator call,1241.6592594169601,-4,-5,2,1
Elevator call,1245.6402024104636,0,-4,3,1, Done, dt, 282.35979758953636
Elevator call,1254.8148951290755,-4,11,3,1, Done, dt, 892.1851048709245
Elevator call,1258.3955944109046,-1,2,3,1, Done, dt, 2134.604405589095
Elevator call,1261.2765303635751,-2,-4,3,1, Done, dt, 219.72346963642485
Elevator call,1261.9566642321165,0,-4,3,1, Done, dt, 266.0433357678835
Elevator call,1265.235282049865,-2,32,3,1, Done, dt, 1587.764717950135
Elevator call,1268.243941013624,-3,-4,3,1, Done, dt, 259.75605898637605
Elevator call,1269.8971795005036,-3,1,3,1, Done, dt, 424.1028204994964
Elevator call,1271.6412097283428,15,-1,3,1, Done, dt, 2072.358790271657
Elevator call,1272.1723301319107,0,12,2,1
Elevator call,1274.6087319866829,-1,-2,3,1, Done, dt, 126.39126801331713
Elevator call,1274.9782991361408,-4,4,3,1, Done, dt, 1008.0217008638592
Elevator call,1276.7214782171718,-4,44,2,1
Elevator call,1277.8913011779641,-1,-4,3,1, Done, dt, 87.10869882203588
Elevator call,1278.2602187639138,-1,41,3,1, Done, dt, 1228.7397812360862
Elevator call,1279.1510214108412,0,8,3,1, Done, dt, 1832.8489785891588
Elevator call,1285.0274585335135,5,23,3,1, Done, dt, 747.9725414664865
Elevator call,1285.9309941308798,0,-4,3,1, Done, dt, 242.06900586912025
Elevator call,1287.7202118533498,0,26,3,1, Done, dt, 1723.2797881466502
Elevator call,1296.03863677028,39,-4,3,1, Done, dt, 68.96136322972006
Elevator call,1299.2887517051354,39,-2,3,1, Done, dt, 101.71124829486462
Elevator call,1300.1769557831474,-2,3,3,1, Done, dt, 242.82304421685262
Elevator call,1300.836281186704,-2,0,3,1, Done, dt, 213.1637188132961
Elevator call,1307.0927899849708,-1,0,3,1, Done, dt, 490.90721001502925
Elevator call,1313.057917769506,18,0,3,1, Done, dt, 1002.942082230494
Elevator call,1313.7646791153716,-3,12,2,1
Elevator call,1314.6547120177497,4,0,3,1, Done, dt, 1001.3452879822503
Elevator call,1320.3181322673079,39,-3,3,1, Done, dt, 180.68186773269213
Elevator call,1320.8662487199213,-4,-2,3,1, Done, dt, 80.13375128007874
Elevator call,1321.022113831665,-1,-2,3,1, Done, dt, 537.9778861683351
Elevator call,1322.1128310699344,5,14,3,1, Done, dt, 1705.8871689300656
Elevator call,1325.0849733245666,19,0,1,1
Elevator call,1326.5446657180087,-4,17,3,1, Done, dt, 449.4553342819913
Elevator call,1332.174271575912,-4,2,3,1, Done, dt, 2060.825728424088
Elevator call,1333.32877351828,49,-1,3,1, Done, dt, 554.6712264817199
Elevator call,1339.1489406673277,23,-4,3,1, Done, dt, 1079.8510593326723
Elevator call,1339.3637905860362,4,0,3,1, Done, dt, 976.6362094139638
Elevator call,1344.9882828199113,-4,45,2,1
Elevator call,1347.2121633392858,0,42,2,1
Elevator call,1349.5308180250163,49,-3,3,1, Done, dt, 494.4691819749837
Elevator call,1352.4075263630286,0,9,3,1, Done, dt, 238.59247363697136
Elevator call,1352.4657424634215,23,-1,3,1, Done, dt, 820.5342575365785
Elevator call,1353.7323095433728,37,35,2,1
Elevator call,1354.5739699779474,-2,0,3,1, Done, dt, 159.4260300220526
Elevator call,1366.3937752875854,6,2,3,1, Done, dt, 2026.6062247124146
Elevator call,1372.7268942821634,0,-4,3,1, Done, dt, 155.27310571783664
Elevator call,1374.7746243383833,0,20,2,1
Elevator call,1377.493687722938,25,-1,1,1
Elevator call,1386.2912413308834,-2,44,2,1
Elevator call,1388.0809474948549,-2,-4,3,1, Done, dt, 92.91905250514515
Elevator call,1388.8704226989184,31,-1,3,1, Done, dt, 784.1295773010816
Elevator call,1392.391720223848,0,-1,3,1, Done, dt, 163.6082797761519
Elevator call,1396.8256171749845,0,34,3,1, Done, dt, 1869.1743828250155
Elevator call,1400.0568806811527,-4,43,3,1, Done, dt, 1333.9431193188473
Elevator call,1400.141335501355,0,25,2,1
Elevator call,1400.3325047475223,-1,-3,3,1, Done, dt, 443.6674952524777
Elevator call,1402.1237370953575,47,-4,3,1, Done, dt, 78.87626290464254
Elevator call,1403.0169167488018,0,49,3,1, Done, dt, 329.9830832511982
Elevator call,1405.117770387189,-1,-2,3,1, Done, dt, 453.882229612811
Elevator call,1407.4981092474345,0,44,2,1
Elevator call,1412.2886739449248,10,0,3,1, Done, dt, 1916.7113260550752
Elevator call,1413.0207109733,0,-3,3,1, Done, dt, 430.9792890266999
Elevator call,1413.7508101029919,-4,8,3,1, Done, dt, 1698.2491898970081
Elevator call,1416.3290170652938,-3,41,3,1, Done, dt, 1090.6709829347062
Elevator call,1418.8490402888133,24,11,3,1, Done, dt, 728.1509597111867
Elevator call,1419.3684653958746,-4,38,2,1
Elevator call,1420.9347757628352,12,-4,1,1
Elevator call,1425.9353539657573,-3,27,3,1, Done, dt, 1659.0646460342427
Elevator call,1444.6054210887032,-4,0,3,1, Done, dt, 69.39457891129678
Elevator call,1445.0370901273861,0,3,3,1, Done, dt, 97.96290987261386
Elevator call,1449.2266580537712,-3,17,3,1, Done, dt, 326.7733419462288
Elevator call,1449.5983328856476,0,-1,3,1, Done, dt, 106.40166711435245
Elevator call,1456.0363560975115,-1,23,3,1, Done, dt, 576.9636439024885
Elevator call,1457.2506599837823,-2,49,3,1, Done, dt, 895.7493400162177
Elevator call,1458.7207267130516,6,-1,3,1, Done, dt, 1084.2792732869484
Elevator call,1460.2174351165045,30,-3,1,1
Elevator call,1464.563308162964,18,0,3,1, Done, dt, 851.436691837036
Elevator call,1470.7475089142663,17,25,2,1
Elevator call,1472.9039153699532,-1,0,3,1, Done, dt, 325.0960846300468
Elevator call,1472.9263965529299,-4,23,3,1, Done, dt, 560.0736034470701
Elevator call,1478.0657510346257,17,3,3,1, Done, dt, 335.9342489653743
Elevator call,1489.216351445521,-3,0,3,1, Done, dt, 24.783648554478987
Elevator call,1489.5913749561882,42,0,1,1
Elevator call,1490.1401865962212,0,41,3,1, Done, dt, 1016.8598134037788
Elevator call,1491.2356790353658,-3,-4,3,1, Done, dt, 36.76432096463418
Elevator call,1491.9876716243064,48,27,1,1
Elevator call,1492.211731617477,4,-2,3,1, Done, dt, 810.788268382523
Elevator call,1499.1101509757077,4,-2,3,1, Done, dt, 803.8898490242923
Elevator call,1501.0594802002897,0,8,3,1, Done, dt, 1610.9405197997103
Elevator call,1505.1531988041907,0,-2,3,1, Done, dt, 353.84680119580935
Elevator call,1509.6144705911147,43,0,3,1, Done, dt, 1538.3855294088853
Elevator call,1511.149938466147,-4,37,3,1, Done, dt, 1144.850061533853
Elevator call,1512.6432289118493,-3,-4,3,1, Done, dt, 424.3567710881507
Elevator call,1512.7103496933357,-3,-4,3,1, Done, dt, 424.28965030666427
Elevator call,1513.2815820772723,28,-2,1,1
Elevator call,1515.2762541582274,-4,23,3,1, Done, dt, 517.7237458417726
Elevator call,1516.9045798111706,-1,10,3,1, Done, dt, 1696.0954201888294
